recency,history_segment,history,mens,womens,zip_code,newbie,channel,visit,conversion,spend,treatment
5,3) $200 - $350,344.66,1,0,Urban,0,Phone,1,0,0.0,1
9,1) $0 - $100,72.44,0,1,Rural,0,Phone,0,0,0.0,0
9,1) $0 - $100,51.8,0,1,Surburban,1,Phone,0,0,0.0,0
1,1) $0 - $100,29.99,0,1,Surburban,1,Phone,0,0,0.0,0
12,1) $0 - $100,38.28,1,0,Urban,1,Web,0,0,0.0,1
12,3) $200 - $350,202.43,1,0,Surburban,1,Phone,0,0,0.0,1
3,5) $500 - $750,665.05,1,1,Surburban,1,Phone,0,0,0.0,0
10,1) $0 - $100,72.37,0,1,Rural,1,Phone,0,0,0.0,1
3,1) $0 - $100,70.69,1,0,Rural,0,Phone,0,0,0.0,0
2,2) $100 - $200,192.95,0,1,Rural,0,Phone,0,0,0.0,0
2,1) $0 - $100,56.31,1,0,Urban,0,Web,0,0,0.0,0
4,5) $500 - $750,510.12,0,1,Urban,1,Phone,1,0,0.0,1
5,1) $0 - $100,69.82,0,1,Urban,0,Phone,1,0,0.0,1
6,1) $0 - $100,70.3,0,1,Urban,0,Phone,0,0,0.0,1
7,2) $100 - $200,164.85,1,0,Surburban,1,Web,0,0,0.0,0
4,5) $500 - $750,733.18,1,0,Urban,1,Phone,0,0,0.0,0
6,2) $100 - $200,171.95,0,1,Urban,1,Phone,0,0,0.0,0
6,2) $100 - $200,119.71,1,0,Rural,1,Phone,0,0,0.0,1
11,3) $200 - $350,205.22,1,1,Surburban,1,Phone,0,0,0.0,1
9,1) $0 - $100,83.66,0,1,Surburban,1,Web,0,0,0.0,0
2,4) $350 - $500,441.17,1,0,Urban,1,Web,0,0,0.0,1
4,1) $0 - $100,89.41,0,1,Urban,0,Web,0,0,0.0,1
6,2) $100 - $200,146.26,1,0,Urban,0,Web,0,0,0.0,1
1,2) $100 - $200,145.09,0,1,Surburban,1,Phone,0,0,0.0,0
4,3) $200 - $350,293.7,0,1,Rural,1,Multichannel,0,0,0.0,0
2,2) $100 - $200,141.91,0,1,Surburban,1,Web,0,0,0.0,1
6,1) $0 - $100,88.39,1,0,Surburban,1,Web,0,0,0.0,1
5,4) $350 - $500,417.33,1,1,Urban,0,Multichannel,1,0,0.0,1
5,1) $0 - $100,29.99,1,0,Rural,0,Phone,0,0,0.0,0
2,5) $500 - $750,525.12,0,1,Rural,1,Web,0,0,0.0,1
1,1) $0 - $100,29.99,1,0,Urban,1,Web,0,0,0.0,1
8,1) $0 - $100,78.73,1,0,Urban,1,Phone,0,0,0.0,0
1,1) $0 - $100,59.7,1,0,Urban,1,Phone,0,0,0.0,1
9,1) $0 - $100,45.72,0,1,Surburban,1,Phone,0,0,0.0,0
2,1) $0 - $100,29.99,0,1,Urban,0,Web,1,0,0.0,0
4,5) $500 - $750,677.51,1,1,Surburban,1,Web,0,0,0.0,0
10,1) $0 - $100,78.5,0,1,Urban,1,Phone,0,0,0.0,1
1,1) $0 - $100,81.63,1,0,Surburban,0,Web,0,0,0.0,1
6,1) $0 - $100,29.99,1,0,Surburban,1,Web,0,0,0.0,0
8,2) $100 - $200,173.73,1,0,Surburban,0,Web,0,0,0.0,1
6,1) $0 - $100,29.99,0,1,Surburban,0,Web,0,0,0.0,1
3,3) $200 - $350,300.9,0,1,Urban,1,Phone,0,0,0.0,0
3,3) $200 - $350,301.07,0,1,Surburban,0,Web,1,0,0.0,1
2,5) $500 - $750,733.97,1,1,Surburban,1,Web,0,0,0.0,1
11,2) $100 - $200,157.04,0,1,Surburban,0,Web,0,0,0.0,1
9,1) $0 - $100,29.99,0,1,Surburban,0,Phone,0,0,0.0,0
1,2) $100 - $200,178.43,0,1,Surburban,1,Web,1,0,0.0,1
6,3) $200 - $350,252.76,0,1,Surburban,1,Phone,0,0,0.0,0
1,4) $350 - $500,379.05,0,1,Urban,0,Multichannel,0,0,0.0,0
11,1) $0 - $100,93.59,0,1,Surburban,0,Web,1,0,0.0,1
3,3) $200 - $350,254.69,1,0,Surburban,1,Web,0,0,0.0,1
9,2) $100 - $200,159.79,1,0,Urban,1,Phone,0,0,0.0,1
1,4) $350 - $500,446.0,1,0,Urban,1,Web,0,0,0.0,0
10,2) $100 - $200,105.6,1,0,Urban,0,Phone,0,0,0.0,0
12,2) $100 - $200,186.12,1,0,Rural,0,Phone,0,0,0.0,1
10,2) $100 - $200,111.99,1,0,Surburban,1,Phone,0,0,0.0,1
11,5) $500 - $750,679.1,0,1,Surburban,1,Multichannel,0,0,0.0,1
1,3) $200 - $350,208.52,0,1,Urban,1,Phone,0,0,0.0,0
4,1) $0 - $100,29.99,0,1,Surburban,1,Phone,0,0,0.0,0
10,1) $0 - $100,29.99,1,0,Urban,0,Phone,0,0,0.0,0
2,2) $100 - $200,158.9,1,0,Surburban,1,Phone,0,0,0.0,1
4,3) $200 - $350,346.53,1,0,Urban,1,Web,0,0,0.0,0
3,5) $500 - $750,528.92,1,1,Urban,1,Web,0,0,0.0,0
1,3) $200 - $350,289.87,1,0,Urban,0,Web,0,0,0.0,1
1,3) $200 - $350,281.21,0,1,Urban,0,Phone,0,0,0.0,0
6,3) $200 - $350,203.93,1,1,Urban,0,Phone,0,0,0.0,0
1,3) $200 - $350,218.04,1,1,Surburban,1,Phone,0,0,0.0,0
6,1) $0 - $100,29.99,1,0,Urban,0,Web,0,0,0.0,0
5,1) $0 - $100,29.99,0,1,Surburban,1,Web,0,0,0.0,0
3,1) $0 - $100,85.36,0,1,Urban,0,Phone,0,0,0.0,1
5,2) $100 - $200,118.33,1,0,Surburban,1,Web,0,0,0.0,0
9,1) $0 - $100,97.58,1,0,Rural,1,Web,0,0,0.0,1
5,3) $200 - $350,286.74,1,0,Surburban,1,Multichannel,0,0,0.0,0
8,1) $0 - $100,29.99,1,0,Rural,1,Phone,1,0,0.0,1
2,3) $200 - $350,306.88,0,1,Urban,0,Web,1,0,0.0,1
2,"7) $1,000 +",1126.34,1,0,Urban,1,Phone,1,0,0.0,1
6,2) $100 - $200,130.37,1,0,Surburban,0,Web,0,0,0.0,1
12,3) $200 - $350,236.42,0,1,Rural,0,Web,0,0,0.0,1
5,3) $200 - $350,257.6,0,1,Surburban,0,Multichannel,0,0,0.0,0
5,3) $200 - $350,310.45,0,1,Rural,0,Web,0,0,0.0,0
8,1) $0 - $100,29.99,1,0,Rural,1,Phone,0,0,0.0,1
6,4) $350 - $500,481.49,1,1,Surburban,0,Phone,0,0,0.0,1
8,2) $100 - $200,157.17,0,1,Urban,1,Web,0,0,0.0,0
3,"6) $750 - $1,000",827.18,0,1,Surburban,1,Phone,0,0,0.0,0
1,4) $350 - $500,373.78,0,1,Rural,1,Web,0,0,0.0,1
7,2) $100 - $200,115.75,0,1,Surburban,1,Web,0,0,0.0,1
2,1) $0 - $100,29.99,0,1,Surburban,0,Web,0,0,0.0,0
7,1) $0 - $100,83.21,0,1,Urban,0,Web,0,0,0.0,1
3,2) $100 - $200,157.72,1,0,Urban,0,Web,0,0,0.0,1
8,"6) $750 - $1,000",879.49,1,1,Rural,1,Web,0,0,0.0,1
1,3) $200 - $350,217.32,1,0,Urban,0,Phone,0,0,0.0,1
6,4) $350 - $500,442.51,1,1,Urban,0,Phone,1,0,0.0,0
11,1) $0 - $100,53.43,0,1,Surburban,0,Phone,0,0,0.0,1
10,1) $0 - $100,63.79,1,0,Rural,1,Phone,0,0,0.0,1
12,2) $100 - $200,120.37,1,0,Urban,1,Phone,0,0,0.0,1
10,2) $100 - $200,145.1,0,1,Urban,0,Phone,0,0,0.0,0
11,4) $350 - $500,355.32,1,1,Urban,0,Phone,0,0,0.0,0
9,4) $350 - $500,405.89,1,0,Urban,0,Phone,0,0,0.0,0
5,1) $0 - $100,90.89,1,0,Surburban,0,Phone,0,0,0.0,1
1,"7) $1,000 +",1091.61,1,1,Rural,1,Multichannel,1,0,0.0,0
1,1) $0 - $100,37.6,0,1,Surburban,1,Web,0,0,0.0,0
8,3) $200 - $350,238.19,1,0,Rural,1,Web,0,0,0.0,1
5,4) $350 - $500,432.94,1,0,Urban,0,Phone,0,0,0.0,0
6,1) $0 - $100,29.99,0,1,Urban,1,Web,0,0,0.0,1
9,3) $200 - $350,278.68,0,1,Urban,0,Multichannel,0,0,0.0,0
1,"7) $1,000 +",1574.02,1,0,Rural,1,Phone,0,0,0.0,1
7,2) $100 - $200,166.35,1,0,Urban,0,Phone,0,0,0.0,1
9,1) $0 - $100,32.69,1,0,Surburban,1,Phone,0,0,0.0,0
4,4) $350 - $500,355.14,0,1,Rural,0,Multichannel,0,0,0.0,0
10,"6) $750 - $1,000",775.67,1,1,Surburban,1,Phone,0,0,0.0,0
2,2) $100 - $200,171.78,1,0,Urban,0,Phone,0,0,0.0,1
5,1) $0 - $100,74.38,0,1,Surburban,0,Phone,0,0,0.0,0
6,3) $200 - $350,283.74,0,1,Surburban,1,Phone,1,0,0.0,1
1,5) $500 - $750,531.26,0,1,Urban,1,Multichannel,0,0,0.0,1
1,2) $100 - $200,116.81,1,0,Urban,0,Phone,0,0,0.0,0
9,1) $0 - $100,29.99,0,1,Surburban,0,Phone,0,0,0.0,1
3,5) $500 - $750,593.84,0,1,Surburban,1,Web,0,0,0.0,1
10,3) $200 - $350,232.35,1,0,Surburban,0,Web,0,0,0.0,1
10,2) $100 - $200,116.54,0,1,Surburban,0,Phone,0,0,0.0,0
2,"6) $750 - $1,000",764.86,0,1,Urban,1,Web,0,0,0.0,1
2,1) $0 - $100,65.04,0,1,Surburban,0,Web,0,0,0.0,1
1,2) $100 - $200,101.05,1,0,Urban,0,Web,0,0,0.0,0
6,2) $100 - $200,197.82,0,1,Rural,0,Phone,0,0,0.0,0
11,1) $0 - $100,29.99,0,1,Urban,0,Phone,0,0,0.0,1
9,2) $100 - $200,182.53,1,0,Surburban,0,Web,0,0,0.0,0
7,2) $100 - $200,146.8,0,1,Surburban,1,Web,0,0,0.0,0
7,3) $200 - $350,303.82,1,1,Urban,0,Web,1,0,0.0,0
1,5) $500 - $750,561.25,1,0,Surburban,1,Phone,0,0,0.0,0
10,1) $0 - $100,45.03,0,1,Surburban,0,Web,0,0,0.0,0
2,1) $0 - $100,29.99,1,0,Surburban,0,Phone,1,0,0.0,1
1,4) $350 - $500,368.97,1,1,Surburban,0,Phone,0,0,0.0,0
1,"6) $750 - $1,000",934.41,1,1,Surburban,1,Multichannel,0,0,0.0,1
8,3) $200 - $350,294.12,0,1,Surburban,0,Phone,0,0,0.0,1
1,3) $200 - $350,267.56,1,1,Urban,0,Web,1,0,0.0,0
2,"6) $750 - $1,000",936.03,1,1,Urban,1,Multichannel,0,0,0.0,1
4,1) $0 - $100,37.5,1,0,Urban,1,Web,0,0,0.0,1
9,4) $350 - $500,465.37,1,0,Surburban,1,Multichannel,0,0,0.0,1
7,1) $0 - $100,76.89,1,0,Surburban,1,Web,0,0,0.0,1
9,1) $0 - $100,29.99,1,0,Urban,0,Web,0,0,0.0,1
10,1) $0 - $100,86.25,1,0,Surburban,0,Phone,0,0,0.0,0
1,2) $100 - $200,110.22,0,1,Surburban,0,Phone,0,0,0.0,0
2,4) $350 - $500,358.28,0,1,Urban,0,Phone,1,0,0.0,0
8,1) $0 - $100,29.99,1,0,Surburban,0,Phone,0,0,0.0,1
12,1) $0 - $100,33.49,0,1,Surburban,1,Phone,0,0,0.0,0
5,1) $0 - $100,93.03,1,0,Surburban,0,Web,0,0,0.0,0
10,2) $100 - $200,138.65,0,1,Rural,0,Web,0,0,0.0,0
1,5) $500 - $750,710.04,1,1,Surburban,1,Phone,0,0,0.0,1
10,1) $0 - $100,93.84,1,0,Urban,1,Web,0,0,0.0,1
6,5) $500 - $750,715.26,1,0,Surburban,1,Multichannel,0,0,0.0,1
2,1) $0 - $100,83.34,1,0,Urban,1,Phone,0,0,0.0,0
9,1) $0 - $100,34.84,1,0,Surburban,1,Web,0,0,0.0,0
2,5) $500 - $750,575.21,0,1,Surburban,1,Phone,0,0,0.0,1
7,1) $0 - $100,84.63,1,0,Surburban,0,Web,0,0,0.0,0
10,2) $100 - $200,165.41,1,0,Urban,0,Phone,0,0,0.0,0
10,1) $0 - $100,62.74,1,0,Urban,0,Phone,1,0,0.0,1
9,1) $0 - $100,37.84,0,1,Urban,1,Phone,0,0,0.0,1
9,1) $0 - $100,90.84,1,0,Surburban,1,Phone,0,0,0.0,1
1,4) $350 - $500,495.83,1,1,Rural,0,Multichannel,0,0,0.0,0
10,4) $350 - $500,487.05,1,0,Rural,0,Multichannel,0,0,0.0,0
4,4) $350 - $500,460.73,0,1,Surburban,0,Web,0,0,0.0,1
6,1) $0 - $100,45.0,0,1,Urban,0,Phone,0,0,0.0,1
4,4) $350 - $500,446.89,0,1,Surburban,0,Web,0,0,0.0,1
1,4) $350 - $500,357.94,1,0,Surburban,1,Web,0,0,0.0,1
11,2) $100 - $200,158.36,1,0,Surburban,1,Phone,0,0,0.0,1
9,1) $0 - $100,29.99,1,0,Urban,0,Phone,0,0,0.0,1
8,1) $0 - $100,93.91,1,0,Urban,1,Web,0,0,0.0,0
5,3) $200 - $350,274.4,1,1,Urban,0,Web,1,0,0.0,0
12,4) $350 - $500,391.36,0,1,Surburban,0,Multichannel,0,0,0.0,0
11,4) $350 - $500,406.69,1,0,Surburban,0,Phone,0,0,0.0,0
5,5) $500 - $750,603.93,1,1,Urban,1,Phone,0,0,0.0,0
7,1) $0 - $100,90.56,0,1,Urban,1,Phone,0,0,0.0,1
1,1) $0 - $100,29.99,1,0,Surburban,1,Phone,0,0,0.0,0
10,1) $0 - $100,29.99,1,0,Surburban,1,Web,0,0,0.0,0
3,"6) $750 - $1,000",791.04,1,1,Urban,1,Multichannel,1,0,0.0,0
5,1) $0 - $100,29.99,1,0,Urban,0,Web,1,0,0.0,1
6,"6) $750 - $1,000",893.57,1,0,Urban,1,Web,0,0,0.0,0
5,3) $200 - $350,307.28,0,1,Urban,0,Phone,0,0,0.0,0
5,1) $0 - $100,54.12,1,0,Urban,1,Web,0,0,0.0,1
8,2) $100 - $200,163.02,1,0,Urban,0,Phone,0,0,0.0,1
3,2) $100 - $200,187.32,0,1,Surburban,0,Web,0,0,0.0,1
9,2) $100 - $200,110.99,0,1,Rural,1,Web,0,0,0.0,0
6,1) $0 - $100,29.99,1,0,Urban,1,Web,0,0,0.0,0
3,3) $200 - $350,242.26,1,1,Urban,0,Multichannel,0,0,0.0,1
8,"6) $750 - $1,000",933.77,0,1,Rural,1,Multichannel,0,0,0.0,1
8,2) $100 - $200,187.9,0,1,Surburban,1,Web,1,0,0.0,1
3,3) $200 - $350,323.72,1,0,Rural,0,Multichannel,0,0,0.0,0
10,2) $100 - $200,178.86,1,0,Rural,1,Web,0,0,0.0,1
11,1) $0 - $100,29.99,1,0,Urban,1,Phone,0,0,0.0,0
6,1) $0 - $100,84.64,0,1,Urban,1,Web,0,0,0.0,0
9,1) $0 - $100,43.22,0,1,Surburban,0,Phone,0,0,0.0,0
11,4) $350 - $500,473.49,1,0,Urban,0,Phone,1,0,0.0,1
4,3) $200 - $350,268.09,1,1,Urban,0,Phone,0,0,0.0,0
3,4) $350 - $500,381.11,1,0,Urban,0,Multichannel,0,0,0.0,1
10,1) $0 - $100,69.22,1,0,Surburban,0,Phone,0,0,0.0,1
3,1) $0 - $100,35.49,0,1,Rural,0,Phone,1,0,0.0,0
3,5) $500 - $750,606.7,1,0,Urban,1,Web,0,0,0.0,0
2,1) $0 - $100,51.84,1,0,Urban,1,Web,1,0,0.0,0
5,"6) $750 - $1,000",790.21,1,0,Surburban,1,Phone,0,0,0.0,1
9,2) $100 - $200,185.26,0,1,Urban,0,Web,0,0,0.0,1
2,5) $500 - $750,571.53,1,0,Rural,1,Multichannel,0,0,0.0,1
1,5) $500 - $750,540.73,1,0,Surburban,1,Multichannel,0,0,0.0,1
3,1) $0 - $100,63.5,1,0,Urban,0,Web,0,0,0.0,0
9,5) $500 - $750,723.22,0,1,Surburban,1,Multichannel,0,0,0.0,1
2,1) $0 - $100,71.21,1,0,Surburban,1,Web,0,0,0.0,0
9,2) $100 - $200,108.0,0,1,Urban,1,Web,1,0,0.0,1
10,1) $0 - $100,43.18,1,0,Surburban,1,Phone,0,0,0.0,0
2,4) $350 - $500,368.12,1,0,Surburban,1,Phone,0,0,0.0,0
4,5) $500 - $750,666.04,0,1,Urban,1,Web,0,0,0.0,1
2,1) $0 - $100,60.4,1,0,Rural,1,Web,0,0,0.0,1
7,5) $500 - $750,543.02,0,1,Rural,1,Web,0,0,0.0,0
12,2) $100 - $200,125.11,0,1,Surburban,1,Web,0,0,0.0,0
4,3) $200 - $350,333.23,0,1,Surburban,0,Web,0,0,0.0,0
10,1) $0 - $100,79.3,1,0,Surburban,1,Web,0,0,0.0,1
7,1) $0 - $100,97.62,1,0,Surburban,0,Web,0,0,0.0,1
8,4) $350 - $500,373.63,0,1,Surburban,0,Web,1,0,0.0,1
10,1) $0 - $100,29.99,1,0,Surburban,0,Phone,0,0,0.0,1
8,5) $500 - $750,521.11,0,1,Surburban,1,Web,0,0,0.0,1
10,1) $0 - $100,93.45,0,1,Rural,1,Phone,0,0,0.0,1
5,1) $0 - $100,29.99,1,0,Surburban,1,Web,0,0,0.0,1
2,3) $200 - $350,209.06,1,0,Rural,0,Phone,0,0,0.0,1
3,4) $350 - $500,381.12,1,0,Surburban,1,Phone,0,0,0.0,0
12,1) $0 - $100,58.61,1,0,Surburban,0,Web,0,0,0.0,0
3,3) $200 - $350,253.14,1,1,Surburban,0,Multichannel,0,0,0.0,0
10,3) $200 - $350,346.55,0,1,Surburban,0,Phone,0,0,0.0,0
2,1) $0 - $100,30.88,1,0,Surburban,0,Phone,0,0,0.0,1
8,2) $100 - $200,150.55,0,1,Rural,0,Web,0,0,0.0,1
5,1) $0 - $100,29.99,0,1,Surburban,1,Phone,0,0,0.0,1
9,3) $200 - $350,327.43,0,1,Surburban,1,Multichannel,0,0,0.0,1
6,2) $100 - $200,164.54,0,1,Rural,0,Web,0,0,0.0,0
4,2) $100 - $200,163.6,1,0,Rural,0,Phone,0,0,0.0,1
3,2) $100 - $200,122.98,0,1,Surburban,1,Phone,0,0,0.0,0
3,2) $100 - $200,167.44,1,0,Surburban,0,Phone,0,0,0.0,1
2,4) $350 - $500,381.3,0,1,Surburban,0,Phone,0,0,0.0,0
6,5) $500 - $750,548.67,1,0,Surburban,1,Web,1,0,0.0,1
4,1) $0 - $100,38.94,0,1,Urban,1,Web,0,0,0.0,0
6,3) $200 - $350,270.12,0,1,Urban,1,Web,0,0,0.0,0
2,2) $100 - $200,190.98,0,1,Surburban,0,Phone,0,0,0.0,0
9,1) $0 - $100,90.4,1,0,Urban,1,Web,0,0,0.0,1
7,2) $100 - $200,127.62,1,0,Surburban,1,Web,0,0,0.0,1
9,4) $350 - $500,405.02,1,1,Rural,0,Phone,0,0,0.0,0
9,1) $0 - $100,53.57,1,0,Urban,1,Phone,0,0,0.0,1
5,3) $200 - $350,226.26,1,1,Surburban,1,Web,0,0,0.0,0
5,1) $0 - $100,34.43,1,0,Urban,0,Web,0,0,0.0,1
7,4) $350 - $500,387.01,0,1,Rural,0,Multichannel,0,0,0.0,0
1,2) $100 - $200,102.64,1,0,Urban,0,Phone,0,0,0.0,0
2,1) $0 - $100,89.24,0,1,Surburban,0,Phone,0,0,0.0,0
6,4) $350 - $500,463.4,1,0,Surburban,0,Phone,0,0,0.0,1
3,1) $0 - $100,31.31,0,1,Urban,0,Phone,0,0,0.0,1
10,2) $100 - $200,105.63,0,1,Urban,0,Phone,0,0,0.0,1
8,1) $0 - $100,29.99,0,1,Surburban,0,Web,0,0,0.0,0
3,3) $200 - $350,259.57,1,0,Urban,0,Web,1,0,0.0,1
5,3) $200 - $350,220.58,1,0,Surburban,1,Phone,0,0,0.0,1
6,2) $100 - $200,148.8,0,1,Rural,1,Web,0,0,0.0,1
1,1) $0 - $100,97.97,0,1,Urban,0,Web,0,0,0.0,0
10,3) $200 - $350,286.95,1,0,Surburban,1,Phone,0,0,0.0,1
3,3) $200 - $350,224.05,1,0,Rural,0,Phone,0,0,0.0,1
10,3) $200 - $350,207.27,1,0,Surburban,0,Phone,0,0,0.0,0
5,2) $100 - $200,150.26,1,0,Urban,1,Phone,1,0,0.0,0
10,1) $0 - $100,29.99,0,1,Surburban,1,Web,1,0,0.0,1
2,2) $100 - $200,185.85,1,0,Surburban,0,Web,0,0,0.0,1
11,3) $200 - $350,258.31,1,1,Rural,1,Web,1,0,0.0,0
1,5) $500 - $750,569.3,1,0,Surburban,1,Phone,1,0,0.0,1
6,2) $100 - $200,153.8,1,0,Urban,1,Phone,0,0,0.0,1
11,2) $100 - $200,109.61,0,1,Surburban,1,Web,0,0,0.0,0
1,5) $500 - $750,502.08,0,1,Surburban,1,Phone,0,0,0.0,1
9,2) $100 - $200,115.02,1,0,Surburban,1,Phone,0,0,0.0,0
6,2) $100 - $200,135.76,0,1,Surburban,1,Phone,0,0,0.0,0
4,1) $0 - $100,46.39,0,1,Urban,0,Phone,1,0,0.0,1
1,3) $200 - $350,333.51,1,0,Rural,0,Phone,0,0,0.0,0
4,3) $200 - $350,204.94,0,1,Rural,1,Web,0,0,0.0,1
6,5) $500 - $750,537.64,0,1,Surburban,1,Phone,0,0,0.0,1
2,1) $0 - $100,29.99,0,1,Rural,0,Phone,0,0,0.0,1
7,4) $350 - $500,449.64,0,1,Surburban,0,Web,1,0,0.0,0
10,3) $200 - $350,318.67,1,0,Urban,0,Phone,0,0,0.0,0
11,2) $100 - $200,107.47,1,0,Rural,0,Phone,0,0,0.0,1
3,1) $0 - $100,29.99,1,0,Rural,0,Web,1,0,0.0,0
10,1) $0 - $100,67.72,0,1,Surburban,1,Phone,0,0,0.0,0
5,5) $500 - $750,548.02,1,0,Surburban,1,Multichannel,0,0,0.0,0
9,5) $500 - $750,680.18,0,1,Surburban,1,Multichannel,1,0,0.0,1
2,1) $0 - $100,57.83,0,1,Rural,0,Web,1,0,0.0,1
10,3) $200 - $350,260.08,1,0,Surburban,0,Web,0,0,0.0,0
7,2) $100 - $200,182.39,1,0,Urban,1,Web,0,0,0.0,1
5,4) $350 - $500,438.76,1,0,Surburban,0,Web,1,0,0.0,1
7,2) $100 - $200,153.17,0,1,Urban,1,Phone,0,0,0.0,0
11,1) $0 - $100,45.71,1,0,Surburban,1,Phone,0,0,0.0,1
11,2) $100 - $200,107.05,1,0,Surburban,0,Web,0,0,0.0,0
3,"7) $1,000 +",1561.93,0,1,Urban,1,Multichannel,1,0,0.0,1
6,4) $350 - $500,439.18,0,1,Surburban,1,Web,0,0,0.0,0
3,"6) $750 - $1,000",876.64,1,0,Urban,1,Web,0,0,0.0,1
2,3) $200 - $350,202.9,0,1,Surburban,0,Web,1,0,0.0,0
1,2) $100 - $200,149.7,1,0,Surburban,1,Phone,0,0,0.0,1
10,2) $100 - $200,102.15,0,1,Urban,0,Phone,0,0,0.0,0
6,1) $0 - $100,29.99,0,1,Rural,1,Web,1,0,0.0,0
2,1) $0 - $100,91.43,1,0,Urban,1,Web,0,0,0.0,1
3,4) $350 - $500,370.41,0,1,Rural,0,Web,1,0,0.0,1
1,4) $350 - $500,424.49,1,1,Urban,0,Phone,0,0,0.0,1
6,1) $0 - $100,80.91,1,0,Rural,0,Phone,0,0,0.0,0
1,1) $0 - $100,88.74,0,1,Urban,0,Web,0,0,0.0,0
1,1) $0 - $100,41.57,0,1,Urban,1,Phone,1,0,0.0,1
11,2) $100 - $200,116.15,0,1,Rural,0,Web,0,0,0.0,1
9,3) $200 - $350,270.79,0,1,Surburban,0,Web,0,0,0.0,1
3,1) $0 - $100,35.76,1,0,Surburban,0,Web,0,0,0.0,0
5,2) $100 - $200,117.64,1,0,Surburban,0,Phone,0,0,0.0,1
2,4) $350 - $500,460.78,1,0,Surburban,1,Web,0,0,0.0,1
9,3) $200 - $350,332.16,1,0,Urban,0,Web,1,0,0.0,1
10,1) $0 - $100,30.33,1,0,Surburban,0,Phone,0,0,0.0,0
2,"6) $750 - $1,000",831.67,1,1,Urban,1,Multichannel,0,0,0.0,1
7,2) $100 - $200,122.74,0,1,Surburban,1,Web,0,0,0.0,1
2,2) $100 - $200,147.0,0,1,Rural,1,Phone,0,0,0.0,1
11,2) $100 - $200,158.76,0,1,Urban,1,Web,0,0,0.0,0
4,1) $0 - $100,29.99,0,1,Surburban,1,Phone,0,0,0.0,1
9,1) $0 - $100,71.88,0,1,Surburban,1,Phone,0,0,0.0,0
4,3) $200 - $350,204.52,1,0,Surburban,0,Multichannel,0,0,0.0,1
8,3) $200 - $350,225.99,1,0,Urban,1,Web,0,0,0.0,1
2,2) $100 - $200,129.92,1,0,Rural,1,Phone,0,0,0.0,0
9,1) $0 - $100,64.81,0,1,Surburban,0,Web,0,0,0.0,0
7,4) $350 - $500,429.27,0,1,Urban,0,Phone,0,0,0.0,1
8,2) $100 - $200,182.66,0,1,Urban,1,Phone,0,0,0.0,0
8,2) $100 - $200,141.06,0,1,Surburban,0,Web,0,0,0.0,0
1,1) $0 - $100,98.21,1,0,Urban,1,Phone,0,0,0.0,1
3,2) $100 - $200,179.88,0,1,Surburban,1,Phone,0,0,0.0,1
7,3) $200 - $350,338.25,1,0,Surburban,0,Phone,0,0,0.0,0
4,2) $100 - $200,107.5,0,1,Surburban,1,Web,0,0,0.0,1
7,1) $0 - $100,29.99,1,0,Surburban,0,Web,0,0,0.0,1
3,2) $100 - $200,107.73,0,1,Urban,1,Web,1,0,0.0,0
5,2) $100 - $200,167.25,0,1,Urban,0,Phone,0,0,0.0,1
2,1) $0 - $100,29.99,0,1,Rural,1,Phone,0,0,0.0,0
7,3) $200 - $350,256.52,1,0,Urban,1,Web,0,0,0.0,0
9,1) $0 - $100,36.32,1,0,Rural,0,Web,0,0,0.0,0
10,1) $0 - $100,29.99,1,0,Surburban,0,Web,0,0,0.0,0
10,1) $0 - $100,75.25,1,0,Urban,0,Phone,0,0,0.0,0
1,2) $100 - $200,145.14,1,0,Rural,1,Web,0,0,0.0,1
2,3) $200 - $350,246.26,1,1,Surburban,0,Web,1,0,0.0,1
4,1) $0 - $100,36.96,0,1,Rural,0,Phone,0,0,0.0,0
4,4) $350 - $500,358.26,0,1,Surburban,1,Multichannel,0,0,0.0,1
9,2) $100 - $200,147.69,0,1,Urban,1,Web,0,0,0.0,1
5,5) $500 - $750,695.0,0,1,Rural,1,Web,1,0,0.0,1
12,3) $200 - $350,293.57,1,0,Surburban,0,Multichannel,0,0,0.0,0
3,1) $0 - $100,56.02,0,1,Surburban,1,Web,0,0,0.0,0
4,1) $0 - $100,60.51,1,0,Surburban,1,Web,0,0,0.0,1
4,4) $350 - $500,478.61,0,1,Surburban,0,Multichannel,0,0,0.0,1
1,5) $500 - $750,648.79,0,1,Surburban,1,Multichannel,1,1,29.99,1
10,5) $500 - $750,711.89,1,0,Rural,1,Web,0,0,0.0,0
2,3) $200 - $350,218.08,1,1,Rural,0,Web,1,0,0.0,0
9,3) $200 - $350,286.69,1,0,Rural,0,Phone,0,0,0.0,1
8,1) $0 - $100,29.99,0,1,Rural,1,Web,0,0,0.0,0
9,1) $0 - $100,29.99,0,1,Surburban,1,Phone,0,0,0.0,0
5,1) $0 - $100,29.99,0,1,Urban,1,Web,1,0,0.0,0
12,1) $0 - $100,35.48,0,1,Urban,0,Web,0,0,0.0,1
2,3) $200 - $350,222.44,1,0,Urban,1,Phone,0,0,0.0,1
9,2) $100 - $200,150.64,1,0,Urban,1,Web,0,0,0.0,1
1,1) $0 - $100,66.79,1,0,Urban,1,Phone,0,0,0.0,0
2,5) $500 - $750,666.06,1,0,Urban,1,Web,1,0,0.0,1
2,4) $350 - $500,417.13,1,0,Urban,0,Multichannel,0,0,0.0,0
